movie_title,director_name,imdb_score,duration,genres
Superman IV: The Quest for Peace ,Sidney J. Furie,3.6,134.0,Action|Adventure|Family|Sci-Fi
How She Move ,Ian Iqbal Rashid,3.3,94.0,Drama
Running Scared ,Wayne Kramer,7.4,122.0,Action|Crime|Drama|Thriller
Bobby Jones: Stroke of Genius ,Rowdy Herrington,6.7,128.0,Biography|Drama|Romance|Sport
Shanghai Surprise ,Jim Goddard,3.0,97.0,Adventure|Crime|Drama|Romance
The Illusionist ,Neil Burger,7.6,110.0,Drama|Mystery|Romance|Thriller
Roar ,Noel Marshall,6.4,102.0,Adventure|Horror|Thriller
Veronica Guerin ,Joel Schumacher,6.9,98.0,Biography|Crime|Drama|Thriller
Escobar: Paradise Lost ,Andrea Di Stefano,6.6,120.0,Crime|Drama|Romance|Thriller
Southland Tales ,Richard Kelly,5.5,160.0,Comedy|Mystery|Sci-Fi|Thriller
Dragon Hunters ,Guillaume Ivernel,6.6,80.0,Adventure|Animation|Family|Fantasy
Damnation Alley ,Jack Smight,5.2,91.0,Sci-Fi
The Apparition ,Todd Lincoln,4.1,83.0,Horror|Thriller
My Girl ,Howard Zieff,6.8,102.0,Comedy|Drama|Family|Romance
Fur: An Imaginary Portrait of Diane Arbus ,Steven Shainberg,6.5,122.0,Biography|Drama|Romance
The Illusionist ,Neil Burger,7.6,110.0,Drama|Mystery|Romance|Thriller
Wall Street ,Oliver Stone,7.4,126.0,Crime|Drama
Sense and Sensibility ,Ang Lee,7.7,136.0,Drama|Romance
Becoming Jane ,Julian Jarrold,7.1,120.0,Biography|Drama|Romance
Sydney White ,Joe Nussbaum,6.3,108.0,Comedy|Romance
House of Sand and Fog ,Vadim Perelman,7.6,126.0,Drama
Dead Poets Society ,Peter Weir,8.0,128.0,Comedy|Drama
Dumb & Dumber ,Peter Farrelly,7.3,113.0,Comedy
When Harry Met Sally... ,Rob Reiner,7.6,89.0,Comedy|Drama|Romance
The Verdict ,Sidney Lumet,7.8,129.0,Drama
Road Trip ,Todd Phillips,6.5,94.0,Comedy
Varsity Blues ,Brian Robbins,6.4,106.0,Comedy|Drama|Romance|Sport
The Artist ,Michel Hazanavicius,8.0,100.0,Comedy|Drama|Romance
The Unborn ,David S. Goyer,4.8,89.0,Drama|Fantasy|Horror|Mystery|Thriller
Moonrise Kingdom ,Wes Anderson,7.8,94.0,Adventure|Comedy|Drama|Romance
The Texas Chainsaw Massacre: The Beginning ,Jonathan Liebesman,5.9,83.0,Horror
The Young Messiah ,Cyrus Nowrasteh,5.4,111.0,Drama
The Master of Disguise ,Perry Andelin Blake,3.3,80.0,Comedy|Family
Pan's Labyrinth ,Guillermo del Toro,8.2,112.0,Drama|Fantasy|War
The Messengers             ,,6.6,60.0,Drama|Fantasy|Mystery|Thriller
See Spot Run ,John Whitesell,5.4,94.0,Action|Comedy|Crime|Family
Baby Boy ,John Singleton,6.4,130.0,Crime|Drama|Romance|Thriller
The Roommate ,Christian E. Christiansen,4.8,91.0,Drama|Horror|Thriller
Joe Dirt ,Dennie Gordon,5.9,91.0,Adventure|Comedy|Drama
Double Impact ,Sheldon Lettich,5.5,110.0,Action|Crime
Hot Fuzz ,Edgar Wright,7.9,121.0,Action|Comedy|Mystery
The Women ,Diane English,4.9,114.0,Comedy|Drama
Vicky Cristina Barcelona ,Woody Allen,7.2,96.0,Drama|Romance
Arn: The Knight Templar ,Peter Flinth,6.6,270.0,Action|Adventure|Drama|Romance|War
Bad Moms ,Jon Lucas,6.7,100.0,Comedy
Boys and Girls ,Robert Iscove,5.3,94.0,Comedy|Drama|Romance
White Oleander ,Peter Kosminsky,7.2,109.0,Drama
Jennifer's Body ,Karyn Kusama,5.1,107.0,Comedy|Fantasy|Horror
Drowning Mona ,Nick Gomez,5.6,96.0,Comedy|Crime|Mystery
Radio Days ,Woody Allen,7.6,88.0,Comedy
Left Behind ,Vic Armstrong,3.1,110.0,Action|Drama|Fantasy|Mystery|Thriller
Remember Me ,Allen Coulter,7.2,113.0,Drama|Romance
How to Deal ,Clare Kilner,5.7,101.0,Comedy|Drama|Romance
My Stepmother Is an Alien ,Richard Benjamin,5.2,105.0,Comedy|Romance|Sci-Fi
Philadelphia ,Jonathan Demme,7.7,125.0,Drama
The Thirteenth Floor ,Josef Rusnak,7.0,100.0,Mystery|Sci-Fi|Thriller
The Cookout ,Lance Rivera,3.6,97.0,Comedy
Meteor ,Ronald Neame,4.9,108.0,Action|Drama|Sci-Fi|Thriller
Duets ,Bruce Paltrow,6.0,112.0,Comedy|Drama|Music
Hollywood Ending ,Woody Allen,6.6,112.0,Comedy|Romance
Detroit Rock City ,Adam Rifkin,6.8,95.0,Comedy|Music
Highlander ,Russell Mulcahy,7.2,110.0,Action|Adventure|Fantasy
Things We Lost in the Fire ,Susanne Bier,7.2,118.0,Drama
Steel ,Kenneth Johnson,2.8,97.0,Action|Crime|Sci-Fi
The Immigrant ,James Gray,6.6,120.0,Drama|Romance
The White Countess ,James Ivory,6.7,135.0,Drama|History|Romance|War
Trance ,Danny Boyle,7.0,101.0,Crime|Drama|Mystery|Thriller
Soul Plane ,Jessy Terrero,4.4,92.0,Comedy
Welcome to the Sticks ,Dany Boon,7.1,106.0,Comedy|Romance
Good ,Vicente Amorim,6.2,92.0,Drama|Romance|War
Enter the Void ,Gaspar Noé,7.3,161.0,Drama|Fantasy
Vamps ,Amy Heckerling,5.1,92.0,Comedy|Horror|Romance
Hachi: A Dog's Tale ,Lasse Hallström,8.1,93.0,Drama|Family
Zulu ,Jérôme Salle,6.7,110.0,Crime|Drama|Thriller
The Homesman ,Tommy Lee Jones,6.6,122.0,Drama|Western
Juwanna Mann ,Jesse Vaughan,4.5,91.0,Comedy|Drama|Romance|Sport
Lilyhammer             ,,8.1,45.0,Comedy|Crime|Drama
Ararat ,Atom Egoyan,6.6,115.0,Drama|War
Madison ,William Bindley,6.5,94.0,Drama|Sport
Slow Burn ,Wayne Beach,5.9,93.0,Drama|Mystery|Thriller
Wasabi ,Gérard Krawczyk,6.6,94.0,Action|Comedy|Crime|Drama|Thriller
Slither ,James Gunn,6.5,95.0,Comedy|Horror|Sci-Fi
Beverly Hills Cop ,Martin Brest,7.3,105.0,Action|Comedy|Crime
Home Alone ,Chris Columbus,7.5,103.0,Comedy|Family
3 Men and a Baby ,Leonard Nimoy,5.9,102.0,Comedy|Drama|Family
Tootsie ,Sydney Pollack,7.4,116.0,Comedy|Drama|Romance
Top Gun ,Tony Scott,6.9,110.0,Action|Drama|Romance
"Crouching Tiger, Hidden Dragon ",Ang Lee,7.9,120.0,Action|Drama|Romance
American Beauty ,Sam Mendes,8.4,122.0,Drama
The King's Speech ,Tom Hooper,8.0,118.0,Biography|Drama|History|Romance
Twins ,Ivan Reitman,6.0,107.0,Comedy|Crime
Scream: The TV Series             ,,7.3,45.0,Crime|Drama|Horror|Mystery|Thriller
The Yellow Handkerchief ,Udayan Prasad,6.8,102.0,Drama|Romance
The Color Purple ,Steven Spielberg,7.8,154.0,Drama
Tidal Wave ,JK Youn,5.7,103.0,Action|Comedy|Drama|Thriller
Ben-Hur ,Timur Bekmambetov,6.1,141.0,Adventure|Drama|History
The Imitation Game ,Morten Tyldum,8.1,114.0,Biography|Drama|Thriller|War
Private Benjamin ,Howard Zieff,6.1,109.0,Comedy|War
Coal Miner's Daughter ,Michael Apted,7.5,124.0,Biography|Drama|Music|Musical
Diary of a Wimpy Kid ,Thor Freudenthal,6.2,94.0,Comedy|Family
Mama ,Andrés Muschietti,6.2,100.0,Fantasy|Horror
Halloween ,John Carpenter,7.9,101.0,Horror|Thriller
National Lampoon's Vacation ,Harold Ramis,7.4,98.0,Adventure|Comedy
Bad Grandpa ,Jeff Tremaine,6.6,102.0,Comedy
The Queen ,Stephen Frears,7.3,94.0,Biography|Drama
Beetlejuice ,Tim Burton,7.5,92.0,Comedy|Fantasy
Why Did I Get Married? ,Tyler Perry,5.6,113.0,Comedy|Drama
Little Women ,Gillian Armstrong,7.3,115.0,Drama|Family|Romance
The Woman in Black ,James Watkins,6.4,95.0,Drama|Fantasy|Horror|Thriller
When a Stranger Calls ,Simon West,5.0,87.0,Horror|Thriller
Big Fat Liar ,Shawn Levy,5.4,88.0,Adventure|Comedy|Family
The Deer Hunter ,Michael Cimino,8.2,183.0,Drama|War
Wag the Dog ,Barry Levinson,7.1,97.0,Comedy|Drama
The Lizzie McGuire Movie ,Jim Fall,5.3,94.0,Adventure|Comedy|Family|Music|Romance
Snitch ,Ric Roman Waugh,6.5,112.0,Action|Drama|Thriller
Krampus ,Michael Dougherty,6.2,98.0,Comedy|Fantasy|Horror
The Faculty ,Robert Rodriguez,6.4,104.0,Horror|Mystery|Sci-Fi
What's Love Got to Do with It ,Brian Gibson,7.2,118.0,Biography|Drama|Music
Cop Land ,James Mangold,6.9,120.0,Crime|Drama|Thriller
Not Another Teen Movie ,Joel Gallen,5.7,99.0,Comedy
End of Watch ,David Ayer,7.7,109.0,Crime|Drama|Thriller
Aloha ,Cameron Crowe,5.4,105.0,Comedy|Drama|Romance
The Skulls ,Rob Cohen,5.6,106.0,Action|Crime|Drama|Thriller
The Theory of Everything ,James Marsh,7.7,123.0,Biography|Drama|Romance
Malibu's Most Wanted ,John Whitesell,5.1,86.0,Comedy|Crime
Where the Heart Is ,Matt Williams,6.8,120.0,Comedy|Drama|Romance
Lawrence of Arabia ,David Lean,8.4,227.0,Adventure|Biography|Drama|History|War
Halloween II ,Rob Zombie,4.9,119.0,Horror
Wild ,Jean-Marc Vallée,7.1,115.0,Adventure|Biography|Drama
The Last House on the Left ,Dennis Iliadis,6.6,114.0,Crime|Horror|Thriller
The Wedding Date ,Clare Kilner,6.1,90.0,Comedy|Romance
Halloween: Resurrection ,Rick Rosenthal,4.1,94.0,Comedy|Horror|Thriller
Clash of the Titans ,Louis Leterrier,5.8,106.0,Action|Adventure|Fantasy
The Princess Bride ,Rob Reiner,8.1,98.0,Adventure|Family|Fantasy|Romance
The Great Debaters ,Denzel Washington,7.6,126.0,Biography|Drama
Drive ,Nicolas Winding Refn,7.8,100.0,Crime|Drama
Confessions of a Teenage Drama Queen ,Sara Sugarman,4.6,89.0,Comedy|Family|Music|Romance
The Object of My Affection ,Nicholas Hytner,6.0,111.0,Comedy|Drama|Romance
28 Weeks Later ,Juan Carlos Fresnadillo,7.0,100.0,Drama|Horror|Sci-Fi
When the Game Stands Tall ,Thomas Carter,6.7,115.0,Drama|Family|Sport
Because of Winn-Dixie ,Wayne Wang,6.4,106.0,Comedy|Drama|Family
Love & Basketball ,Gina Prince-Bythewood,7.2,124.0,Drama|Romance|Sport
Grosse Pointe Blank ,George Armitage,7.4,107.0,Action|Comedy|Crime|Romance|Thriller
All About Steve ,Phil Traill,4.8,99.0,Comedy|Romance
Book of Shadows: Blair Witch 2 ,Joe Berlinger,4.0,90.0,Adventure|Fantasy|Horror|Mystery|Thriller
The Craft ,Andrew Fleming,6.2,101.0,Drama|Fantasy|Horror|Thriller
Match Point ,Woody Allen,7.7,119.0,Drama|Romance|Thriller
Ramona and Beezus ,Elizabeth Allen Rosenbaum,6.7,103.0,Adventure|Comedy|Family|Fantasy
The Remains of the Day ,James Ivory,7.9,134.0,Drama|Romance
Boogie Nights ,Paul Thomas Anderson,7.9,155.0,Drama
Nowhere to Run ,Robert Harmon,5.5,94.0,Action|Crime|Drama|Romance|Thriller
Flicka ,Michael Mayer,6.2,95.0,Adventure|Drama|Family
The Hills Have Eyes II ,Martin Weisz,5.1,89.0,Horror
Urban Legends: Final Cut ,John Ottman,4.1,97.0,Horror|Mystery|Thriller
Tuck Everlasting ,Jay Russell,6.7,90.0,Drama|Family|Fantasy|Romance
The Marine ,John Bonito,4.7,92.0,Action|Drama|Thriller
Keanu ,Peter Atencio,6.4,100.0,Action|Comedy
Country Strong ,Shana Feste,6.3,117.0,Drama|Music
Disturbing Behavior ,David Nutter,5.5,84.0,Horror|Mystery|Sci-Fi|Thriller
The Place Beyond the Pines ,Derek Cianfrance,7.3,140.0,Crime|Drama|Thriller
The November Man ,Roger Donaldson,6.3,108.0,Action|Crime|Thriller
Eye of the Beholder ,Stephan Elliott,4.9,109.0,Drama|Mystery|Thriller
The Hurt Locker ,Kathryn Bigelow,7.6,131.0,Drama|History|Thriller|War
Firestarter ,Mark L. Lester,6.0,114.0,Action|Horror|Sci-Fi|Thriller
Killing Them Softly ,Andrew Dominik,6.2,97.0,Crime|Thriller
A Most Wanted Man ,Anton Corbijn,6.8,122.0,Crime|Drama|Thriller
Freddy Got Fingered ,Tom Green,4.5,87.0,Comedy
The Pirates Who Don't Do Anything: A VeggieTales Movie ,Mike Nawrocki,5.7,85.0,Adventure|Animation|Comedy|Family
U2 3D ,Catherine Owens,8.4,85.0,Documentary|Music
Highlander: Endgame ,Douglas Aarniokoski,4.6,101.0,Action|Adventure|Fantasy|Sci-Fi
Idlewild ,Bryan Barber,6.2,121.0,Crime|Drama|Musical|Romance
One Day ,Lone Scherfig,7.0,107.0,Drama|Romance
Whip It ,Drew Barrymore,6.9,111.0,Drama|Sport
Knockaround Guys ,Brian Koppelman,6.1,92.0,Crime|Drama|Thriller
Confidence ,James Foley,6.7,97.0,Crime|Thriller
The Muse ,Albert Brooks,5.6,97.0,Comedy
De-Lovely ,Irwin Winkler,6.6,125.0,Biography|Drama|Music|Musical
New York Stories ,Woody Allen,6.4,124.0,Comedy|Drama|Romance
Barney's Great Adventure ,Steve Gomer,2.8,76.0,Adventure|Family
The Man with the Iron Fists ,RZA,5.4,107.0,Action
Home Fries ,Dean Parisot,5.0,91.0,Comedy|Drama|Romance
Here on Earth ,Mark Piznarski,5.1,96.0,Drama|Romance
Brazil ,Terry Gilliam,8.0,142.0,Drama|Sci-Fi
Raise Your Voice ,Sean McNamara,5.9,103.0,Family|Music|Romance
The Dead Zone             ,,7.5,60.0,Drama|Fantasy|Mystery|Sci-Fi
The Big Lebowski ,Joel Coen,8.2,117.0,Comedy|Crime
Black Snake Moan ,Craig Brewer,7.0,116.0,Drama|Music
Dark Blue ,Ron Shelton,6.6,118.0,Crime|Drama|Romance|Thriller
A Mighty Heart ,Michael Winterbottom,6.7,108.0,Biography|Drama|History|Thriller|War
Whatever It Takes ,David Raynr,5.5,94.0,Comedy|Drama|Romance
Boat Trip ,Mort Nathan,4.9,97.0,Comedy
The Importance of Being Earnest ,Oliver Parker,6.9,97.0,Comedy|Drama|Romance
The Love Letter ,Dan Curtis,7.4,99.0,Fantasy|Romance
Hoot ,Wil Shriner,5.6,91.0,Adventure|Comedy|Family
In Bruges ,Martin McDonagh,8.0,107.0,Comedy|Crime|Drama
Peeples ,Tina Gordon Chism,5.3,95.0,Comedy|Romance
The Rocker ,Peter Cattaneo,6.2,102.0,Comedy|Music
Post Grad ,Vicky Jenson,5.3,88.0,Comedy|Romance
Promised Land ,Gus Van Sant,6.6,106.0,Drama
Whatever Works ,Woody Allen,7.2,92.0,Comedy|Romance
The In Crowd ,Mary Lambert,4.6,105.0,Drama|Mystery|Thriller
Three Burials ,Tommy Lee Jones,7.5,107.0,Adventure|Crime|Drama|Mystery|Western
Jakob the Liar ,Peter Kassovitz,6.5,120.0,Drama|War
Kiss Kiss Bang Bang ,Shane Black,7.6,103.0,Comedy|Crime|Mystery
Idle Hands ,Rodman Flender,6.2,92.0,Comedy|Fantasy|Horror|Thriller
Mulholland Drive ,David Lynch,8.0,147.0,Drama|Mystery|Thriller
Blood and Chocolate ,Katja von Garnier,5.5,98.0,Drama|Fantasy|Horror|Romance
You Will Meet a Tall Dark Stranger ,Woody Allen,6.3,98.0,Comedy|Drama|Romance
Never Let Me Go ,Mark Romanek,7.2,103.0,Drama|Romance|Sci-Fi
The Company             ,,7.9,286.0,Drama|History|Thriller
Transsiberian ,Brad Anderson,6.7,111.0,Crime|Drama|Mystery|Thriller
The Clan of the Cave Bear ,Michael Chapman,5.3,98.0,Adventure|Drama|Fantasy
Crazy in Alabama ,Antonio Banderas,6.3,111.0,Comedy|Crime|Drama
Funny Games ,Michael Haneke,6.5,111.0,Crime|Drama|Horror|Thriller
Listening ,Khalil Sullins,5.6,100.0,Drama|Sci-Fi|Thriller
Felicia's Journey ,Atom Egoyan,7.0,116.0,Drama|Thriller
Metropolis ,Fritz Lang,8.3,145.0,Drama|Sci-Fi
District B13 ,Pierre Morel,7.2,84.0,Action|Crime|Thriller
Things to Do in Denver When You're Dead ,Gary Fleder,6.8,115.0,Crime|Drama
The Assassin ,Hsiao-Hsien Hou,6.4,105.0,Action|Drama
Buffalo Soldiers ,Gregor Jordan,6.9,98.0,Comedy|Crime|Drama|Thriller|War
The Return ,Andrey Zvyagintsev,8.0,99.0,Drama|Mystery|Thriller
Ong-bak 2 ,Tony Jaa,6.2,110.0,Action
Centurion ,Neil Marshall,6.4,97.0,Action|Adventure|Drama|History|Thriller|War
Silent Trigger ,Russell Mulcahy,5.6,88.0,Action|Drama|Thriller
The Midnight Meat Train ,Ryûhei Kitamura,6.1,103.0,Fantasy|Horror|Mystery
Winnie Mandela ,Darrell Roodt,6.0,104.0,Biography|Drama|History
The Son of No One ,Dito Montiel,5.1,90.0,Crime|Drama|Thriller
All the Queen's Men ,Stefan Ruzowitzky,4.5,105.0,Action|Comedy|Drama|War
The Good Night ,Jake Paltrow,5.9,93.0,Comedy|Drama|Fantasy|Music|Romance
Bathory: Countess of Blood ,Juraj Jakubisko,6.0,141.0,Biography|Drama|Fantasy|History
Khumba ,Anthony Silverston,5.8,85.0,Adventure|Animation|Family
Automata ,Gabe Ibáñez,6.1,109.0,Action|Sci-Fi|Thriller
Dungeons & Dragons: Wrath of the Dragon God ,Gerry Lively,4.9,105.0,Action|Adventure|Fantasy
Chiamatemi Francesco - Il Papa della gente ,Daniele Luchetti,5.7,98.0,Biography
Shinjuku Incident ,Tung-Shing Yee,7.1,119.0,Action|Crime|Drama|Thriller
Pandaemonium ,Julien Temple,6.6,124.0,Biography|Drama
Groundhog Day ,Harold Ramis,8.1,101.0,Comedy|Fantasy|Romance
Magic Mike XXL ,Gregory Jacobs,5.7,115.0,Comedy|Drama|Music
Romeo + Juliet ,Baz Luhrmann,6.8,120.0,Drama|Romance
Sarah's Key ,Gilles Paquet-Brenner,7.5,111.0,Drama|War
Freedom ,Peter Cousens,6.2,94.0,Drama|Family|Music
Unforgiven ,Clint Eastwood,8.3,131.0,Drama|Western
Manderlay ,Lars von Trier,7.4,139.0,Drama
Slumdog Millionaire ,Danny Boyle,8.0,120.0,Drama|Romance
Fatal Attraction ,Adrian Lyne,6.9,119.0,Drama|Romance|Thriller
Pretty Woman ,Garry Marshall,6.9,125.0,Comedy|Romance
Towering Inferno             ,John Blanchard,9.5,65.0,Comedy
Crocodile Dundee II ,John Cornell,5.5,108.0,Action|Adventure|Comedy
Broken Horses ,Vidhu Vinod Chopra,5.7,101.0,Action|Crime|Drama|Mystery|Thriller
Born on the Fourth of July ,Oliver Stone,7.2,145.0,Biography|Drama|War
Cool Runnings ,Jon Turteltaub,6.9,98.0,Adventure|Comedy|Family|Sport
My Bloody Valentine ,Patrick Lussier,5.5,101.0,Horror|Thriller
The Possession ,Ole Bornedal,5.9,92.0,Horror|Thriller
First Blood ,Ted Kotcheff,7.7,93.0,Action|Adventure|Drama
Stomp the Yard ,Sylvain White,5.2,109.0,Drama|Music|Romance
The Spy Who Loved Me ,Lewis Gilbert,7.1,123.0,Action|Adventure|Sci-Fi|Thriller
Ghost Hunters             ,,6.6,60.0,Documentary
Urban Legend ,Jamie Blanks,5.5,99.0,Horror|Mystery|Thriller
Dangerous Liaisons ,Stephen Frears,7.7,119.0,Drama|Romance
Good Deeds ,Tyler Perry,5.4,110.0,Comedy|Drama|Romance
White Fang ,Randal Kleiser,6.7,107.0,Adventure|Drama
Superstar ,Bruce McCulloch,5.0,81.0,Comedy|Romance
The Iron Lady ,Phyllida Lloyd,6.4,105.0,Biography|Drama|History
Jonah: A VeggieTales Movie ,Mike Nawrocki,6.6,82.0,Adventure|Animation|Comedy|Drama|Family|Musical
Poetic Justice ,John Singleton,5.9,109.0,Drama|Romance
All About the Benjamins ,Kevin Bray,5.7,95.0,Action|Comedy|Crime|Thriller
Vampire in Brooklyn ,Wes Craven,4.5,100.0,Comedy|Fantasy|Horror|Romance
Exorcist II: The Heretic ,John Boorman,3.7,118.0,Horror
An American Haunting ,Courtney Solomon,5.0,91.0,Horror|Mystery|Thriller
My Boss's Daughter ,David Zucker,4.6,90.0,Comedy|Romance
A Perfect Getaway ,David Twohy,6.5,108.0,Adventure|Mystery|Thriller
Our Family Wedding ,Rick Famuyiwa,4.9,103.0,Comedy|Romance
Dead Man on Campus ,Alan Cohn,6.0,96.0,Comedy
Tea with Mussolini ,Franco Zeffirelli,6.9,117.0,Comedy|Drama|War
Thinner ,Tom Holland,5.7,93.0,Fantasy|Horror
"New York, New York ",Martin Scorsese,6.7,136.0,Drama|Music|Musical|Romance
Crooklyn ,Spike Lee,6.9,115.0,Comedy|Drama
I Think I Love My Wife ,Chris Rock,5.5,94.0,Comedy|Drama|Romance
Jason X ,James Isaac,4.4,85.0,Action|Horror|Sci-Fi|Thriller
Big Fat Liar ,Shawn Levy,5.4,88.0,Adventure|Comedy|Family
Bobby ,Emilio Estevez,7.0,112.0,Drama|History
Head Over Heels ,Mark Waters,5.4,86.0,Comedy|Mystery|Romance
Fun Size ,Josh Schwartz,5.4,86.0,Adventure|Comedy
The Diving Bell and the Butterfly ,Julian Schnabel,8.0,112.0,Biography|Drama
Little Children ,Todd Field,7.6,137.0,Drama|Romance
Gossip ,Davis Guggenheim,5.9,90.0,Drama|Mystery|Thriller
A Walk on the Moon ,Tony Goldwyn,6.6,107.0,Drama
Catch a Fire ,Phillip Noyce,6.7,98.0,Biography|Drama|History
Soul Survivors ,Stephen Carpenter,3.9,84.0,Drama|Horror|Mystery|Thriller
Jefferson in Paris ,James Ivory,5.7,139.0,Biography|Drama|History|Romance
Easy Virtue ,Stephan Elliott,6.7,97.0,Comedy|Romance
Caravans ,James Fargo,6.5,127.0,Action|Adventure|History
Mr. Turner ,Mike Leigh,6.8,150.0,Biography|Drama|History
Wild Grass ,Alain Resnais,6.3,104.0,Drama|Romance
Amen. ,Costa-Gavras,7.3,132.0,Biography|Crime|Drama|War
Reign of Assassins ,Chao-Bin Su,6.9,117.0,Action
The Lucky Ones ,Neil Burger,7.0,115.0,Comedy|Drama|War
Margaret ,Kenneth Lonergan,6.5,186.0,Drama
Stan Helsing ,Bo Zenga,3.6,90.0,Comedy|Horror
Flipped ,Rob Reiner,7.7,90.0,Comedy|Drama|Romance
Brokeback Mountain ,Ang Lee,7.7,134.0,Drama|Romance
Teenage Mutant Ninja Turtles ,Jonathan Liebesman,5.9,101.0,Action|Adventure|Comedy|Sci-Fi
Clueless ,Amy Heckerling,6.8,97.0,Comedy|Romance
Far from Heaven ,Todd Haynes,7.4,107.0,Drama|Romance
Hot Tub Time Machine 2 ,Steve Pink,5.1,99.0,Comedy|Sci-Fi
Dekalog             ,,9.1,55.0,Drama
Quills ,Philip Kaufman,7.4,124.0,Biography|Drama
Seven Psychopaths ,Martin McDonagh,7.2,110.0,Comedy|Crime
The Caveman's Valentine ,Kasi Lemmons,6.0,105.0,Crime|Drama|Music|Mystery|Thriller
The Border             ,,7.4,41.0,Action|Crime|Drama|Thriller
Downfall ,Oliver Hirschbiegel,8.3,178.0,Biography|Drama|History|War
The Sea Inside ,Alejandro Amenábar,8.1,125.0,Biography|Drama|Romance
Under the Skin ,Jonathan Glazer,6.3,108.0,Drama|Horror|Sci-Fi|Thriller
"Good Morning, Vietnam ",Barry Levinson,7.3,121.0,Biography|Comedy|Drama|War
The Last Godfather ,Hyung-rae Shim,3.6,100.0,Comedy
Justin Bieber: Never Say Never ,Jon M. Chu,1.6,115.0,Documentary|Music
Black Swan ,Darren Aronofsky,8.0,108.0,Drama|Thriller
RoboCop ,José Padilha,6.2,117.0,Action|Crime|Sci-Fi|Thriller
The Godfather: Part II ,Francis Ford Coppola,9.0,220.0,Crime|Drama
Save the Last Dance ,Thomas Carter,6.1,112.0,Drama|Music|Romance
A Nightmare on Elm Street 4: The Dream Master ,Renny Harlin,5.7,99.0,Fantasy|Horror|Thriller
Miracles from Heaven ,Patricia Riggen,6.8,109.0,Drama
"Dude, Where's My Car? ",Danny Leiner,5.5,83.0,Comedy|Mystery
Young Guns ,Christopher Cain,6.8,107.0,Action|Crime|Drama|Thriller|Western
St. Vincent ,Theodore Melfi,7.3,102.0,Comedy|Drama
About Last Night ,Steve Pink,6.1,100.0,Comedy|Romance
10 Things I Hate About You ,Gil Junger,7.2,97.0,Comedy|Drama|Romance
The New Guy ,Ed Decter,5.9,92.0,Comedy
Loaded Weapon 1 ,Gene Quintano,6.1,84.0,Action|Comedy|Crime
The Shallows ,Jaume Collet-Serra,6.8,86.0,Drama|Horror|Thriller
The Butterfly Effect ,Eric Bress,7.7,120.0,Sci-Fi|Thriller
Snow Day ,Chris Koch,4.9,89.0,Adventure|Comedy|Family
This Christmas ,Preston A. Whitmore II,6.1,117.0,Comedy|Drama|Romance
Baby Geniuses ,Bob Clark,2.5,97.0,Comedy|Crime|Family|Sci-Fi
The Big Hit ,Kirk Wong,6.1,91.0,Action|Comedy|Crime|Thriller
Harriet the Spy ,Bronwen Hughes,5.9,100.0,Comedy|Drama|Family
Child's Play 2 ,John Lafia,5.7,72.0,Fantasy|Horror
No Good Deed ,Sam Miller,5.6,84.0,Crime|Thriller
The Mist ,Frank Darabont,7.2,126.0,Horror
Ex Machina ,Alex Garland,7.7,108.0,Drama|Mystery|Sci-Fi|Thriller
Being John Malkovich ,Spike Jonze,7.8,112.0,Comedy|Drama|Fantasy
Two Can Play That Game ,Mark Brown,6.1,90.0,Comedy|Romance
Earth to Echo ,Dave Green,5.8,91.0,Adventure|Family|Sci-Fi
Crazy/Beautiful ,John Stockwell,6.5,135.0,Drama|Romance
Letters from Iwo Jima ,Clint Eastwood,7.9,141.0,Drama|History|War
The Astronaut Farmer ,Michael Polish,6.3,104.0,Adventure|Drama|Sci-Fi
Woo ,Daisy von Scherler Mayer,3.8,84.0,Comedy|Romance
Room ,Lenny Abrahamson,8.3,118.0,Drama
Dirty Work ,Bob Saget,6.4,82.0,Comedy
Serial Mom ,John Waters,6.7,95.0,Comedy|Crime|Thriller
Dick ,Andrew Fleming,6.1,94.0,Comedy
Del 1 - Män som hatar kvinnor             ,Niels Arden Oplev,8.1,88.0,Action|Crime|Mystery|Thriller
Light It Up ,Craig Bolotin,6.0,99.0,Drama|Thriller
54 ,Mark Christopher,5.8,121.0,Drama|Music
Bubble Boy ,Blair Hayes,5.6,84.0,Adventure|Comedy|Romance|Sci-Fi
